Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-34-0200-2021-ff4,Officer,CA0340200,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-052,Civilian,CA0340400,male,white,,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"arms_hands, front_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,2800.2(A) EVADE PO:DISREGARD SAFETY,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2021-052,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-34-0400-2021-0ab,Civilian,CA0340400,male,black,,,36_40,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"front_legs, rear_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,3056 VIOLATION OF PAROLE:FEL,TRUE,unknown,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2021-0ab,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-34-0400-2021-17c,Civilian,CA0340400,male,hispanic,,,18_20,FALSE,,,,FALSE,not_applicable,FALSE,chemical_spray,TRUE,chemical_spray,FALSE,TRUE,"drug_impairment, erratic",TRUE,664/187(A) ATTEMPTED MURDER,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,utility
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,utility
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,utility
URSUS-34-0400-2021-17c,Officer,CA0340400,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,tactical
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,tactical
URSUS-34-0400-2021-17c,Officer,CA0340400,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,tactical
URSUS-34-0400-2021-196,Civilian,CA0340400,male,black,,,31_35,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"arms_hands, front_legs, rear_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE,664/187(A) ATTEMPTED MURDER,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-34-0400-2021-196,Officer,CA0340400,male,white,,,26_30,TRUE,injury,"gunshot_wound, bruised",treated_at_facility_released,FALSE,front_lower_abdomen,,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2021-28b,Civilian,CA0340400,male,hispanic,,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,neck_throat,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2021-28b,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-337,Civilian,CA0340400,male,asian,other_asian,,18_20,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,arms_hands,FALSE,"discharge_of_firearm_miss, k_9_contact",TRUE,"discharge_of_firearm_miss, k_9_contact",TRUE,TRUE,none,TRUE,664/187(A) ATTEMPTED MURDER,TRUE,firearm,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-34-0400-2021-337,Officer,CA0340400,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2021-337,Officer,CA0340400,male,white,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-337,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-348,Civilian,CA0340400,male,hispanic,,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"head, rear_upper_back, front_lower_abdomen, rear_lower_back, rear_below_waist, arms_hands",FALSE,"k_9_contact, blunt_impact_weapon, electronic_device",TRUE,"blunt_impact_weapon, electronic_device, k_9_contact",FALSE,FALSE,mental_disability,FALSE,417.8 EXH F/ARM/ETC:RSIST AREST,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-34-0400-2021-348,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-348,Officer,CA0340400,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-348,Officer,CA0340400,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-348,Officer,CA0340400,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, defense",TRUE,patrol_uniform
URSUS-34-0400-2021-4dd,Civilian,CA0340400,male,hispanic,,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,212.5(A) ROB:1ST DEG:CAB/ETC/DWELL,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2021-4dd,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2021-5ca,Civilian,CA0340400,male,black,,,56_60,TRUE,serious_injury,obvious_disfigurement,other_circumstance,FALSE,"front_upper_chest, rear_upper_back, front_legs",FALSE,electronic_device,TRUE,electronic_device,FALSE,FALSE,mental_disability,FALSE,,TRUE,other_dangerous_weapon,,TRUE,assaultive,in_custody_5150,TRUE,other_dangerous_weapon,,,,,
URSUS-34-0400-2021-5ca,Officer,CA0340400,female,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2021-5ca,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2021-76e,Civilian,CA0340400,male,white,,,51_55,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_upper_back, front_lower_abdomen, arms_hands",FALSE,"discharge_of_firearm_hit, chemical_spray",TRUE,"chemical_spray, discharge_of_firearm_hit",TRUE,TRUE,"mental_disability, erratic",TRUE,,TRUE,firearm,rifle,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340400,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-76e,Officer,CA0340000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,tactical
URSUS-34-0400-2021-9c7,Civilian,CA0340400,male,hispanic,,,36_40,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_lower_abdomen, arms_hands",FALSE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,erratic,FALSE,451(C) ARSON:FOREST LAND,TRUE,other_dangerous_weapon,,TRUE,fleeing,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-34-0400-2021-9c7,Officer,CA0340400,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2021-9c7,Officer,CA0340400,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-9c7,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-34-0400-2021-9f8,Civilian,CA0340400,male,white,,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"front_legs, rear_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,alcohol_impairment,FALSE,2800.2 EVADING PO:DISREGARD SFTY,TRUE,knife_blade_stabbing,,TRUE,active_resistance,cited_and_released,TRUE,knife_blade_stabbing,,,,,
URSUS-34-0400-2021-9f8,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-34-0400-2021-a59,Civilian,CA0340400,male,black,,,31_35,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"front_legs, rear_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,2800.2(A) EVADE PO:DISREGARD SAFETY,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2021-a59,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-a84,Civilian,CA0340400,male,white,,,56_60,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,arms_hands,FALSE,"k_9_contact, impact_projectile",TRUE,"impact_projectile, k_9_contact",FALSE,FALSE,mental_disability,FALSE,600(A) HARM PO HORSE OR DOG,TRUE,knife_blade_stabbing,,TRUE,life_threatening,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-34-0400-2021-a84,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-a84,Officer,CA0340400,male,black,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2021-dbe,Civilian,CA0340400,female,black,,,61_65,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,front_upper_chest,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,none,FALSE,,FALSE,,,TRUE,passive_non_compliance,none_of_these,FALSE,,,,,,
URSUS-34-0400-2021-dbe,Officer,CA0340400,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2021-f58,Civilian,CA0340400,male,white,,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"front_below_waist, arms_hands, front_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,FALSE,,handgun,TRUE,fleeing,in_custody_other,TRUE,firearm,,,,,
URSUS-34-0400-2021-f58,Officer,CA0340400,male,hispanic,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-0H00-2021-1a0,Civilian,CA0340H00,male,black,,,36_40,TRUE,serious_injury,internal_injury,critial_injuries,FALSE,front_lower_abdomen,FALSE,blunt_impact_weapon,TRUE,blunt_impact_weapon,FALSE,FALSE,erratic,FALSE,187(A) MURDER:FIRST DEGREE,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-0H00-2021-1a0,Officer,CA0340H00,male,hispanic,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0H00-2021-1a0,Officer,CA0340H00,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"affect_arrest, defense",TRUE,patrol_uniform
URSUS-34-0H00-2021-1a0,Officer,CA0340H00,male,asian,chinese,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0H00-2021-1a0,Officer,CA0340H00,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-9900-2021-01e,Civilian,CA0349900,male,white,,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-34-9900-2021-01e,Officer,CA0349900,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,utility
URSUS-34-9900-2021-01e,Officer,CA0120100,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-9900-2021-01e,Officer,CA0120100,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-9900-2021-01e,Officer,CA0120100,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-9900-2021-01e,Officer,CA0120100,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-9900-2021-01e,Officer,CA0120100,male,black,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-9900-2021-048,Civilian,CA0349900,male,black,,,31_35,TRUE,serious_injury,"abrasion_laceration, gunshot_wound",critial_injuries,FALSE,"neck_throat, front_upper_chest, arms_hands, front_legs",FALSE,"other_control_hold, discharge_of_firearm_hit",TRUE,"other_control_hold, discharge_of_firearm_hit",TRUE,TRUE,alcohol_impairment,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,other_dangerous_weapon,,TRUE,life_threatening,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-34-9900-2021-048,Officer,CA0349900,male,black,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-9900-2021-048,Officer,CA0349900,female,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-9900-2021-048,Officer,CA0349900,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-9900-2021-048,Officer,CA0349900,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-9900-2021-048,Officer,CA0349900,male,asian,other_asian,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,patrol_uniform
URSUS-34-9900-2021-112,Civilian,CA0349900,male,hispanic,,,66_70,TRUE,injury,bruised,treated_at_facility_released,FALSE,"head, arms_hands, front_legs",FALSE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,erratic,TRUE,148(A) OBSTRUCT PUBLIC OFFICER,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-9900-2021-112,Officer,CA0349900,male,hispanic,,,36_40,TRUE,serious_injury,"internal_injury, obvious_disfigurement",treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-112,Officer,CA0349900,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-1f4,Civilian,CA0349900,male,white,,,56_60,FALSE,,,,FALSE,not_applicable,FALSE,"other_control_hold, electronic_device, discharge_of_firearm_miss",TRUE,"other_control_hold, electronic_device, discharge_of_firearm_miss",TRUE,TRUE,erratic,FALSE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,firearm,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-34-9900-2021-1f4,Officer,CA0349900,male,white,,,41_45,TRUE,injury,internal_injury,no_medical_aid,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-1f4,Officer,CA0349900,male,hispanic,,,41_45,TRUE,injury,internal_injury,no_medical_aid,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-1f4,Officer,CA0349900,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,utility
URSUS-34-9900-2021-1f4,Officer,CA0349900,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,utility
URSUS-34-9900-2021-370,Civilian,CA0349900,male,white,,,21_25,TRUE,serious_injury,"abrasion_laceration, cut",treated_at_facility_released,FALSE,"head, arms_hands",TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,erratic,FALSE,148(A) OBSTRUCT PUBLIC OFFICER,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-9900-2021-370,Officer,CA0349900,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-370,Officer,CA0349900,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-370,Officer,CA0349900,male,asian,filipino,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-370,Officer,CA0349900,male,asian,filipino,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-370,Officer,CA0349900,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,affect_arrest,TRUE,utility
URSUS-34-9900-2021-37c,Civilian,CA0349900,,,,,,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,FALSE,,FALSE,,,TRUE,active_resistance,fled,FALSE,,,,,,
URSUS-34-9900-2021-37c,Civilian,CA0349900,female,hispanic,,,10_17,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,FALSE,148(A)(2) OBSTR/ETC PUB OFC:RADIO,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-9900-2021-37c,Civilian,CA0349900,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,other_dangerous_weapon,,TRUE,life_threatening,in_custody_other,TRUE,other_dangerous_weapon,,,,,
